 ,Label,Area,%Area,MinThr,MaxThr
1,6A_CASP_3.jpg:1150-1259,4.093,100,0,166
2,6A_CASP_3.jpg:1163-0956,3.549,100,0,166
3,6A_CASP_3.jpg:1369-0562,2.675,100,0,166
4,6A_CASP_3.jpg:1600-0786,1.887,100,0,166
5,6A_CASP_3.jpg:1568-1139,2.586,100,0,166
