 ,Label,Area,%Area,MinThr,MaxThr
1,3A_CASP_3.jpg:1464-0828,4.499,99.993,0,163
2,3A_CASP_3.jpg:1639-0820,3.447,99.972,0,163
3,3A_CASP_3.jpg:1914-0769,4.429,99.948,0,163
