 ,Label,Area,%Area,MinThr,MaxThr
1,6D_CASP_4.jpg:4176-2323,4.079,99.997,0,171
2,6D_CASP_4.jpg:4988-2360,3.100,99.901,0,171
3,6D_CASP_4.jpg:5732-2286,2.690,99.854,0,171
