 ,Label,Area,%Area,MinThr,MaxThr
1,3C_CASP_3.jpg:4247-2827,6.628,99.997,0,146
2,3C_CASP_3.jpg:4716-2363,5.078,99.986,0,146
3,3C_CASP_3.jpg:5204-1722,4.348,99.876,0,146
