 ,Label,Area,%Area,MinThr,MaxThr
1,6D_CASP_2.jpg:4438-2557,2.732,99.973,0,165
2,6D_CASP_2.jpg:5157-2601,3.374,99.933,0,165
3,6D_CASP_2.jpg:5796-2690,3.277,99.841,0,165
