 ,Label,Area,%Area,MinThr,MaxThr
1,6D_CASP_3.jpg:4292-2635,2.260,99.991,0,162
2,6D_CASP_3.jpg:4890-2540,2.156,99.991,0,162
3,6D_CASP_3.jpg:5707-2566,3.046,99.989,0,162
