 ,Label,Area,%Area,MinThr,MaxThr
1,5B_CASP_4.jpg:4265-1627,2.799,99.919,0,161
2,5B_CASP_4.jpg:4804-1973,3.507,99.936,0,161
3,5B_CASP_4.jpg:5844-2012,3.883,99.972,0,161
