 ,Label,Area,%Area,MinThr,MaxThr
1,4A_CASP_3.jpg:1360-0876,5.488,100.000,0,177
2,4A_CASP_3.jpg:1594-0813,6.003,100.000,0,177
3,4A_CASP_3.jpg:1875-0815,5.903,99.756,0,177
