 ,Label,Area,%Area,MinThr,MaxThr
1,6A_CASP_4.jpg:1260-1196,5.049,99.961,0,176
2,6A_CASP_4.jpg:1076-0857,4.000,100.000,0,176
3,6A_CASP_4.jpg:0964-0456,4.519,100.000,0,176
