 ,Label,Area,%Area,MinThr,MaxThr
1,3D_CASP_4.jpg:4577-3433,5.213,100.000,0,157
2,3D_CASP_4.jpg:3930-2735,7.961,100.000,0,157
3,3D_CASP_4.jpg:4351-2360,4.726,99.999,0,157
