 ,Label,Area,%Area,MinThr,MaxThr
1,1C_CASP_2.jpg:4226-2762,2.823,99.999,0,165
2,1C_CASP_2.jpg:4273-1915,3.034,99.930,0,165
3,1C_CASP_2.jpg:4163-1171,3.168,99.984,0,165
