 ,Label,Area,%Area,MinThr,MaxThr
1,5C_CASP_4.jpg:4714-3638,3.675,99.999,0,170
2,5C_CASP_4.jpg:4507-2981,4.521,99.974,0,170
3,5C_CASP_4.jpg:4746-2234,4.293,99.997,0,170
