 ,Label,Area,%Area,MinThr,MaxThr
1,3A_CASP_2.jpg:1242-0840,3.062,100.000,0,189
2,3A_CASP_2.jpg:1503-0863,3.051,99.968,0,189
3,3A_CASP_2.jpg:1734-0850,3.116,100.000,0,189
