 ,Label,Area,%Area,MinThr,MaxThr
1,6A_CASP_2.jpg:1285-1237,3.420,100,0,158
2,6A_CASP_2.jpg:1079-0998,4.001,100,0,158
3,6A_CASP_2.jpg:1198-0816,3.655,100,0,158
