 ,Label,Area,%Area,MinThr,MaxThr
1,2A_CASP_2.jpg:4819-3025,4.855,99.997,0,147
2,2A_CASP_2.jpg:4903-2238,4.967,99.908,0,147
3,2A_CASP_2.jpg:4688-1455,5.223,99.985,0,147
