 ,Label,Area,%Area,MinThr,MaxThr
1,4D_CASP_2.jpg:1069-1342,4.817,100.000,0,176
2,4D_CASP_2.jpg:1288-1176,5.212,99.988,0,176
3,4D_CASP_2.jpg:1258-0750,4.917,100.000,0,176
