 ,Label,Area,%Area,MinThr,MaxThr
1,2D_CASP_4.jpg:2874-2881,7.421,100.000,0,162
2,2D_CASP_4.jpg:2990-2311,7.779,100.000,0,162
3,2D_CASP_4.jpg:3102-1650,8.380,99.993,0,162
