 ,Label,Area,%Area,MinThr,MaxThr
1,1D_CASP_3.jpg:3633-2880,3.049,99.858,0,132
2,1D_CASP_3.jpg:3827-2224,6.244,99.968,0,132
3,1D_CASP_3.jpg:3745-1409,5.840,99.987,0,132
