 ,Label,Area,%Area,MinThr,MaxThr
1,5A_CASP_2.jpg:4493-2804,4.669,99.995,0,172
2,5A_CASP_2.jpg:4483-2310,3.625,99.995,0,172
3,5A_CASP_2.jpg:4548-1927,3.636,99.889,0,172
4,5A_CASP_2.jpg:3089-2136,0.013,99.452,0,172
5,5A_CASP_2.jpg:3149-1623,0.013,96.899,0,172
