 ,Label,Area,%Area,MinThr,MaxThr
1,4A_CASP_1.jpg:1474-0952,4.164,99.946,0,174
2,4A_CASP_1.jpg:1734-0973,5.346,99.970,0,174
3,4A_CASP_1.jpg:2003-1011,7.203,99.861,0,174
