 ,Label,Area,%Area,MinThr,MaxThr
1,3A_CASP_1.jpg:1369-0737,2.956,99.956,0,181
2,3A_CASP_1.jpg:1595-0711,3.889,99.799,0,181
3,3A_CASP_1.jpg:1837-0737,4.107,100.000,0,181
