 ,Label,Area,%Area,MinThr,MaxThr
1,6c_CASP_1.jpg:4709-2596,2.657,100.000,0,150
2,6c_CASP_1.jpg:4638-2118,2.375,99.978,0,150
3,6c_CASP_1.jpg:4675-1585,2.658,99.984,0,150
