 ,Label,Area,%Area,MinThr,MaxThr
1,6B_CASP_4.jpg:0531-0946,1.788,99.982,0,177
2,6B_CASP_4.jpg:0844-0876,2.547,100.000,0,177
3,6B_CASP_4.jpg:0993-0770,1.826,100.000,0,177
4,6B_CASP_4.jpg:1110-0930,1.834,99.964,0,177
5,6B_CASP_4.jpg:1407-0865,1.551,100.000,0,177
