 ,Label,Area,%Area,MinThr,MaxThr
1,5A_CASP_3.jpg:4674-2490,4.859,99.670,0,178
2,5A_CASP_3.jpg:5024-2451,5.014,99.868,0,178
3,5A_CASP_3.jpg:5726-2340,3.570,100.000,0,178
