 ,Label,Area,%Area,MinThr,MaxThr
1,2C_CASP_3.jpg:2808-2417,5.714,99.996,0,166
2,2C_CASP_3.jpg:3421-2479,3.387,99.988,0,166
3,2C_CASP_3.jpg:4246-2251,4.159,99.985,0,166
