 ,Label,Area,%Area,MinThr,MaxThr
1,6B_CASP_2.jpg:0933-1435,2.854,99.989,0,193
2,6B_CASP_2.jpg:1234-1057,4.021,100.000,0,193
3,6B_CASP_2.jpg:1066-0684,3.614,99.983,0,193
