 ,Label,Area,%Area,MinThr,MaxThr
1,3C_CASP_2.jpg:4212-3195,5.404,99.993,0,140
2,3C_CASP_2.jpg:4406-2833,4.568,99.990,0,140
3,3C_CASP_2.jpg:4417-2143,4.528,99.999,0,140
