 ,Label,Area,%Area,MinThr,MaxThr
1,1B_CASP_3.jpg:4321-3110,4.018,99.997,0,164
2,1B_CASP_3.jpg:4230-2426,4.046,99.997,0,164
3,1B_CASP_3.jpg:4130-1927,3.596,99.999,0,164
