 ,Label,Area,%Area,MinThr,MaxThr
1,4C_CASP_3.jpg:4050-1959,2.559,99.982,0,162
2,4C_CASP_3.jpg:4656-1988,2.591,99.997,0,162
3,4C_CASP_3.jpg:5311-1815,1.935,99.954,0,162
