 ,Label,Area,%Area,MinThr,MaxThr
1,3B_CASP_3.jpg:1126-0815,4.386,99.986,0,173
2,3B_CASP_3.jpg:1282-0835,4.257,99.927,0,173
3,3B_CASP_3.jpg:1459-0743,3.110,99.930,0,173
4,3B_CASP_3.jpg:1631-0780,4.031,99.884,0,173
5,3B_CASP_3.jpg:1832-0785,4.236,100.000,0,173
