 ,Label,Area,%Area,MinThr,MaxThr
1,4D_CASP_1.jpg:1320-1177,4.864,100.000,0,181
2,4D_CASP_1.jpg:1248-0910,4.416,99.993,0,181
3,4D_CASP_1.jpg:0958-0763,4.484,100.000,0,181
