 ,Label,Area,%Area,MinThr,MaxThr
1,4D_CASP_4.jpg:3681-2703,2.898,99.936,0,159
2,4D_CASP_4.jpg:3519-3829,0.331,99.935,0,159
3,4D_CASP_4.jpg:4411-2852,4.779,99.970,0,159
4,4D_CASP_4.jpg:5172-2598,3.391,99.974,0,159
