 ,Label,Area,%Area,MinThr,MaxThr
1,2B_CASP_1.jpg:4540-2297,4.572,99.949,0,159
2,2B_CASP_1.jpg:5110-2069,3.496,99.830,0,159
3,2B_CASP_1.jpg:5683-2188,4.462,99.953,0,159
