 ,Label,Area,%Area,MinThr,MaxThr
1,5C_CASP_1.jpg:4888-3966,4.202,99.863,0,129
2,5C_CASP_1.jpg:5186-3310,4.121,99.960,0,129
3,5C_CASP_1.jpg:5227-3066,2.695,99.909,0,129
