 ,Label,Area,%Area,MinThr,MaxThr
1,6C_CASP_3.jpg:4108-2834,4.199,99.989,0,148
2,6C_CASP_3.jpg:4035-2241,5.437,99.997,0,148
3,6C_CASP_3.jpg:3986-1308,4.940,100.000,0,148
