 ,Label,Area,%Area,MinThr,MaxThr
1,4D_CASP_3.jpg:1090-0992,2.781,100,0,171
2,4D_CASP_3.jpg:1488-0810,4.597,100,0,171
3,4D_CASP_3.jpg:1218-0515,4.644,100,0,171
