 ,Label,Area,%Area,MinThr,MaxThr
1,4B_CASP_2.jpg:1272-0825,3.108,99.652,0,180
2,4B_CASP_2.jpg:1560-0728,2.476,99.947,0,180
3,4B_CASP_2.jpg:1843-0837,3.349,99.922,0,180
