 ,Label,Area,%Area,MinThr,MaxThr
1,1B_CASP_1.jpg:1406-0804,3.492,100.000,0,168
2,1B_CASP_1.jpg:1631-0821,4.235,99.962,0,168
3,1B_CASP_1.jpg:1892-0857,4.125,100.000,0,168
