 ,Label,Area,%Area,MinThr,MaxThr
1,6B_CASP_3.jpg:1087-1145,11.250,99.982,0,189
2,6B_CASP_3.jpg:1187-0903,9.037,99.949,0,189
3,6B_CASP_3.jpg:1665-0404,4.183,99.992,0,189
