 ,Label,Area,%Area,MinThr,MaxThr
1,1C_CASP_3.jpg:3859-2905,3.179,100.000,0,172
2,1C_CASP_3.jpg:3970-1983,4.203,100.000,0,172
3,1C_CASP_3.jpg:3689-1533,3.238,99.994,0,172
