 ,Label,Area,%Area,MinThr,MaxThr
1,1C_CASP_1.jpg:4221-2421,2.458,99.965,0,163
2,1C_CASP_1.jpg:4840-2372,2.542,99.903,0,163
3,1C_CASP_1.jpg:5393-2240,2.535,99.967,0,163
