 ,Label,Area,%Area,MinThr,MaxThr
1,5B_CASP_1.jpg:2599-3157,4.820,99.990,0,156
2,5B_CASP_1.jpg:2836-2161,7.056,99.996,0,156
3,5B_CASP_1.jpg:2611-1583,6.536,99.847,0,156
