 ,Label,Area,%Area,MinThr,MaxThr
1,2B_CASP_4.jpg:4460-2806,5.466,99.954,0,175
2,2B_CASP_4.jpg:4317-2088,4.011,99.995,0,175
3,2B_CASP_4.jpg:4368-1303,3.862,100.000,0,175
