 ,Label,Area,%Area,MinThr,MaxThr
1,5A_CASP_4.jpg:4053-3602,3.391,99.988,0,151
2,5A_CASP_4.jpg:4434-2815,2.614,100.000,0,151
3,5A_CASP_4.jpg:4214-2103,3.510,99.984,0,151
