 ,Label,Area,%Area,MinThr,MaxThr
1,3D_CASP_1.jpg:4160-2044,5.084,99.937,0,161
2,3D_CASP_1.jpg:4425-2466,5.846,99.912,0,161
3,3D_CASP_1.jpg:5204-2316,5.115,99.952,0,161
