 ,Label,Area,%Area,MinThr,MaxThr
1,3C_CASP_4.jpg:4046-1978,5.540,99.984,0,169
2,3C_CASP_4.jpg:4553-2116,5.521,99.990,0,169
3,3C_CASP_4.jpg:5238-2240,5.590,99.983,0,169
